MyLifeAsEva,PUAoMPWcQKA_9Af5YhWdrZgw,11.4M,https://www.youtube.com/channel/UCAoMPWcQKA_9Af5YhWdrZgw
Vy Qwaint,PUmRY4NSGK52lP_Lz11CjdYw,10.4M,https://www.youtube.com/channel/UCmRY4NSGK52lP_Lz11CjdYw
T-STUDIO,PUZGcvm26TfY3g1EQ-ohXBvg,10M,https://www.youtube.com/channel/UCZGcvm26TfY3g1EQ-ohXBvg
123 GO!,PUBXNpF6k2n8dsI6nBH8q4sQ,9.9M,https://www.youtube.com/channel/UCBXNpF6k2n8dsI6nBH8q4sQ
Bethany Mota,PUc6W7efUSkd9YYoxOnctlFg,9.77M,https://www.youtube.com/channel/UCc6W7efUSkd9YYoxOnctlFg
Yoga With Adriene,PUFKE7WVJfvaHW5q283SxchA,9.78M,https://www.youtube.com/channel/UCFKE7WVJfvaHW5q283SxchA
Niki and Gabi,PUuVHOs0H5hvAHGr8O4yIBNQ,9.59M,https://www.youtube.com/channel/UCuVHOs0H5hvAHGr8O4yIBNQ
Vogue,PURXiA3h1no_PFkb1JCP0yMA,9.45M,https://www.youtube.com/channel/UCRXiA3h1no_PFkb1JCP0yMA
Karina Garcia,PUTTJMptGhfJA67e40DlqbNw,9.38M,https://www.youtube.com/channel/UCTTJMptGhfJA67e40DlqbNw
So Yummy,PUH8NnRkxQg1zX7mHFRPq73g,9.13M,https://www.youtube.com/channel/UCH8NnRkxQg1zX7mHFRPq73g
5-Minute Crafts TEENS,PU1SaV8cJ5u5U9iEZS6QRbpg,9.09M,https://www.youtube.com/channel/UC1SaV8cJ5u5U9iEZS6QRbpg
Tom Slime,PUOs8VELPB5GC_eKibH9e-CQ,8.96M,https://www.youtube.com/channel/UCOs8VELPB5GC_eKibH9e-CQ
Izabela Stress,PU8-4DBG_s3OvpuNFdEYxnFA,8.93M,https://www.youtube.com/channel/UC8-4DBG_s3OvpuNFdEYxnFA
Tati,PU4qk9TtGhBKCkoWz5qGJcGg,8.9M,https://www.youtube.com/channel/UC4qk9TtGhBKCkoWz5qGJcGg
Michelle Phan,PUuYx81nzzz4OFQrhbKDzTng,8.86M,https://www.youtube.com/channel/UCuYx81nzzz4OFQrhbKDzTng
Hong Giang DIY Slime,PUCdYYruzqbr0FdNehbUoUiw,8.92M,https://www.youtube.com/channel/UCCdYYruzqbr0FdNehbUoUiw
LaurDIY,PUap97Ue8K_BpKlrvQRYd6JA,8.73M,https://www.youtube.com/channel/UCap97Ue8K_BpKlrvQRYd6JA
HelloMaphie,PU6gqv2Naj9JiowZgHfPstmg,8.69M,https://www.youtube.com/channel/UC6gqv2Naj9JiowZgHfPstmg
Troom Troom SELECT,PUIJ44QRtVGm_gBh_deuL5ow,8.68M,https://www.youtube.com/channel/UCIJ44QRtVGm_gBh_deuL5ow
Jen Smith,PUqIqRzEge-Qvt4Iglx-uKdQ,8.57M,https://www.youtube.com/channel/UCqIqRzEge-Qvt4Iglx-uKdQ
5-Minute Recipes,PUkqaQoGJ2rAHhWk7gzsb9Aw,8.59M,https://www.youtube.com/channel/UCkqaQoGJ2rAHhWk7gzsb9Aw
Howcast,PUSpVHeDGr9UbREhRca0qwsA,8.52M,https://www.youtube.com/channel/UCSpVHeDGr9UbREhRca0qwsA
Natalies Outlet,PUIOUkPJZtWThQBtkCRniSBw,8.38M,https://www.youtube.com/channel/UCIOUkPJZtWThQBtkCRniSBw
TeamYouTube [Help],PUMDQxm7cUx3yXkfeHa5zJIQ,8.37M,https://www.youtube.com/channel/UCMDQxm7cUx3yXkfeHa5zJIQ
grav3yardgirl,PUGwPbAQdGA3_88WBuGtg9tw,8.23M,https://www.youtube.com/channel/UCGwPbAQdGA3_88WBuGtg9tw
Pipe Cleaner Crafts B,PUOuQbxT3ChGo6B_cJz9InRg,7.74M,https://www.youtube.com/channel/UCOuQbxT3ChGo6B_cJz9InRg
La Capital,PUEwl20VxZ3AwOgiKMZtI1GQ,7.3M,https://www.youtube.com/channel/UCEwl20VxZ3AwOgiKMZtI1GQ
WooHoo,PU41GHsi-F40DiDT2DFAWW0w,6.88M,https://www.youtube.com/channel/UC41GHsi-F40DiDT2DFAWW0w
JerryRigEverything,PUWFKCr40YwOZQx8FHU_ZqqQ,6.72M,https://www.youtube.com/channel/UCWFKCr40YwOZQx8FHU_ZqqQ
SLICK SLIME SAM - DIY, Comedy, Science,PUw5VDXH8up3pKUppIvcstNQ,6.69M,https://www.youtube.com/channel/UCw5VDXH8up3pKUppIvcstNQ
FitnessBlender,PUiP6wD_tYlYLYh3agzbByWQ,6.57M,https://www.youtube.com/channel/UCiP6wD_tYlYLYh3agzbByWQ
5-Minute DECOR,PUDTeCWl-l9_6HPwG5ryckkQ,6.64M,https://www.youtube.com/channel/UCDTeCWl-l9_6HPwG5ryckkQ
TIMEBEAT ENTERTAINMENT,PUpwOwri-jcVCf5R9IvppTaA,6.32M,https://www.youtube.com/channel/UCpwOwri-jcVCf5R9IvppTaA
alpha m.,PU1KbedtKa3d5dleFR6OjQMg,6.31M,https://www.youtube.com/channel/UC1KbedtKa3d5dleFR6OjQMg
123 GO! CHALLENGE,PU_O-vmjpkom1m5shISID94g,6.26M,https://www.youtube.com/channel/UC_O-vmjpkom1m5shISID94g
Carli Bybel,PU21yq4sq8uxTcfgIxxyE9VQ,6.15M,https://www.youtube.com/channel/UC21yq4sq8uxTcfgIxxyE9VQ
GQ,PUsEukrAd64fqA7FjwkmZ_Dw,6.15M,https://www.youtube.com/channel/UCsEukrAd64fqA7FjwkmZ_Dw
